,info_,location,home prices,room count,m2,age,floor type
18058,Satılık Daire,fatih,4650000,3 + 1,130,28,3. Kat
18059,Satılık Daire,fatih,3200000,4 + 1,160,35,4. Kat
18060,Satılık Daire,fatih,1250000,1 + 1,85,35,Yüksek Giriş
18061,Satılık Daire,fatih,2800000,2 + 1,100,46,En Üst Kat
18062,Satılık Daire,fatih,2350000,2 + 1,85,30,Ara Kat
18063,Satılık Daire,fatih,3600000,4 + 1,200,21,4. Kat
18064,Satılık Daire,fatih,3750000,3 + 1,165,31,5. Kat
18065,Satılık Daire,fatih,2750000,2 + 1,85,35,2. Kat
18066,Satılık Daire,fatih,1700000,2 + 1,80,35,En Üst Kat
18067,Satılık Daire,fatih,1800000,2 + 1,80,35,3. Kat
18068,Satılık Daire,fatih,2500000,2 + 1,100,40,3. Kat
18069,Satılık Daire,fatih,2550000,2 + 1,85,27,2. Kat
18070,Satılık Daire,fatih,1390000,2 + 1,100,25,Zemin
18071,Satılık Daire,fatih,2900000,3 + 1,110,40,3. Kat
18072,Satılık Daire,fatih,4100000,2 + 1,120,32,Yüksek Giriş
18073,Satılık Daire,fatih,2000000,2 + 1,85,28,1. Kat
18074,Satılık Daire,fatih,1550000,1 + 1,75,40,Yüksek Giriş
18075,Satılık Daire,fatih,5500000,5 + 2,185,12,3. Kat
18076,Satılık Daire,fatih,4500000,3 + 2,120,0,3. Kat
18077,Satılık Daire,fatih,1750000,2 + 1,75,12,1. Kat
18078,Satılık Daire,fatih,2250000,2 + 1,85,30,2. Kat
18079,Satılık Daire,fatih,5800000,3 + 1,160,45,1. Kat
18080,Satılık Daire,fatih,2350000,1 + 1,55,7,Yüksek Giriş
18081,Satılık Daire,fatih,1450000,1 + 1,75,35,Bahçe Katı
18082,Satılık Daire,fatih,2050000,2 + 1,85,40,3. Kat
18083,Satılık Daire,fatih,1725000,2 + 1,120,30,2. Kat
18084,Satılık Daire,fatih,3600000,2 + 1,100,40,Giriş Katı
18085,Satılık Daire,fatih,850000,2 + 1,70,40,Yarı Bodrum
18086,Satılık Daire,fatih,1395000,2 + 1,75,35,3. Kat
18087,Satılık Daire,fatih,1750000,2 + 1,85,38,Giriş Katı
18088,Satılık Daire,fatih,2800000,3 + 1,135,34,3. Kat
18089,Satılık Daire,fatih,2550000,2 + 1,95,15,3. Kat
18090,Satılık Daire,fatih,1550000,2 + 1,90,20,Bodrum
18091,Satılık Daire,fatih,4000000,2 + 1,90,0,2. Kat
18092,Satılık Daire,fatih,1300000,1 + 1,62,40,Yüksek Giriş
18093,Satılık Daire,fatih,1750000,1 + 1,64,39,2. Kat
18094,Satılık Daire,fatih,3250000,2 + 1,90,35,Yüksek Giriş
18095,Satılık Daire,fatih,2200000,2 + 1,85,25,1. Kat
18096,Satılık Daire,fatih,2000000,2 + 1,110,25,4. Kat
18097,Satılık Daire,fatih,2200000,2 + 1,100,35,4. Kat
18098,Satılık Daire,fatih,1400000,2 + 1,75,40,Giriş Katı
18099,Satılık Daire,fatih,2500000,3 + 1,135,26,1. Kat
18100,Satılık Daire,fatih,1850000,2 + 1,90,40,3. Kat
18101,Satılık Daire,fatih,1700000,2 + 1,90,35,2. Kat
18102,Satılık Daire,fatih,1250000,2 + 1,85,30,Bahçe Katı
18103,Satılık Daire,fatih,2400000,2 + 1,110,26,1. Kat
18104,Satılık Daire,fatih,3250000,2 + 1,110,35,2. Kat
18105,Satılık Daire,fatih,2000000,2 + 1,80,21,2. Kat
18106,Satılık Daire,fatih,2300000,2 + 1,90,40,2. Kat
18107,Satılık Daire,fatih,1750000,2 + 1,80,40,Ara Kat
18108,Satılık Daire,fatih,1570000,2 + 1,75,45,4. Kat
18109,Satılık Daire,fatih,1800000,2 + 1,85,40,5. Kat
18110,Satılık Daire,fatih,2900000,2 + 1,100,34,En Üst Kat
18111,Satılık Daire,fatih,730000,1 + 1,55,40,Bahçe Katı
18112,Satılık Daire,fatih,6750000,3 + 1,135,8,Bahçe Katı
18113,Satılık Daire,fatih,4500000,2 + 1,85,35,Ara Kat
18114,Satılık Daire,fatih,6500000,3 + 1,155,45,Ara Kat
18115,Satılık Daire,fatih,2500000,2 + 1,80,55,Yüksek Giriş
18116,Satılık Daire,fatih,3800000,2 + 1,100,40,4. Kat
18117,Satılık Daire,fatih,6500000,3 + 1,167,48,2. Kat
18118,Satılık Daire,fatih,1350000,2 + 1,85,40,Bahçe Katı
18119,Satılık Daire,fatih,1680000,2 + 1,70,50,Yüksek Giriş
18120,Satılık Daire,fatih,2050000,2 + 1,90,30,4. Kat
18121,Satılık Daire,fatih,1850000,2 + 1,85,45,4. Kat
18122,Satılık Daire,fatih,3400000,2 + 1,100,15,4. Kat
18123,Satılık Daire,fatih,7500000,3 + 1,160,26,4. Kat
18124,Satılık Daire,fatih,1650000,2 + 1,80,40,Ara Kat
18125,Satılık Daire,fatih,2500000,2 + 1,95,45,1. Kat
18126,Satılık Daire,fatih,1500000,1 + 1,75,30,1. Kat
18127,Satılık Daire,fatih,1950000,2 + 1,70,10,Yüksek Giriş
18128,Satılık Daire,fatih,2750000,2 + 1,80,31,1. Kat
18129,Satılık Daire,fatih,4250000,3 + 1,130,30,5. Kat
18130,Satılık Daire,fatih,4300000,2 + 2,150,0,3. Kat
18131,Satılık Daire,fatih,1850000,3 + 1,120,16,Bodrum
18132,Satılık Daire,fatih,1250000,2 + 1,70,40,Bahçe Katı
18133,Satılık Daire,fatih,1799999,3 + 1,115,35,2. Kat
18134,Satılık Daire,fatih,2100000,1 + 1,55,0,Yüksek Giriş
18135,Satılık Daire,fatih,2250000,2 + 1,90,35,3. Kat
18136,Satılık Daire,fatih,5000000,1 + 1,60,1,1. Kat
18137,Satılık Daire,fatih,1180000,1 + 1,70,31,Yüksek Giriş
18138,Satılık Daire,fatih,2900000,2 + 1,110,50,Ara Kat
18139,Satılık Daire,fatih,1400000,2 + 1,75,38,En Üst Kat
18140,Satılık Daire,fatih,1750000,2 + 1,80,38,Yüksek Giriş
18141,Satılık Daire,fatih,3100000,2 + 1,90,3,2. Kat
18142,Satılık Daire,fatih,3000000,3 + 1,100,45,Yüksek Giriş
18143,Satılık Daire,fatih,2500000,3 + 1,120,40,1. Kat
18144,Satılık Daire,fatih,2000000,1 + 1,75,40,3. Kat
18145,Satılık Daire,fatih,1750000,2 + 1,75,12,1. Kat
18146,Satılık Daire,fatih,5550000,3 + 1,150,21,4. Kat
18147,Satılık Daire,fatih,4975000,2 + 1,95,0,Bahçe Katı
18148,Satılık Daire,fatih,4200000,3 + 1,130,42,Kot 3
18149,Satılık Daire,fatih,2250000,2 + 1,122,42,4. Kat
18150,Satılık Daire,fatih,2450000,3 + 1,125,30,4. Kat
18151,Satılık Daire,fatih,3050000,3 + 1,125,30,1. Kat
18152,Satılık Daire,fatih,3000000,2 + 1,85,38,2. Kat
18153,Satılık Daire,fatih,2200000,2 + 1,90,30,Yüksek Giriş
18154,Satılık Daire,fatih,2000000,2 + 1,100,35,En Üst Kat
18155,Satılık Daire,fatih,7200000,3 + 1,140,35,2. Kat
18156,Satılık Daire,fatih,3650000,3 + 1,135,21,1. Kat
18157,Satılık Daire,fatih,4450000,3 + 1,150,35,2. Kat
18158,Satılık Daire,fatih,2500000,2 + 1,120,0,Ara Kat
18159,Satılık Daire,fatih,3500000,3 + 1,130,40,4. Kat
18160,Satılık Daire,fatih,1750000,2 + 1,95,35,Bahçe Katı
18161,Satılık Daire,fatih,1400000,1 + 1,65,41,Giriş Katı
18162,Satılık Daire,fatih,2500000,2 + 1,95,31,3. Kat
18163,Satılık Daire,fatih,3600000,2 + 1,110,35,1. Kat
18164,Satılık Daire,fatih,1990000,3 + 1,105,31,En Üst Kat
18165,Satılık Daire,fatih,2450000,2 + 1,110,45,2. Kat
18166,Satılık Daire,fatih,1890000,2 + 1,80,40,En Üst Kat
18167,Satılık Daire,fatih,2200000,1 + 1,80,40,Teras Katı
18168,Satılık Daire,fatih,2250000,2 + 1,80,12,Yüksek Giriş
18169,Satılık Daire,fatih,2300000,3 + 1,115,35,4. Kat
18170,Satılık Daire,fatih,3000000,2 + 1,120,30,En Üst Kat
18171,Satılık Daire,fatih,1850000,3 + 1,68,20,Yarı Bodrum
18172,Satılık Daire,fatih,1350000,2 + 1,100,45,En Üst Kat
18173,Satılık Daire,fatih,5000000,4 + 1,175,26,1. Kat
18174,Satılık Daire,fatih,3750000,3 + 1,125,31,1. Kat
18175,Satılık Daire,fatih,1750000,3 + 1,130,26,Bodrum
18176,Satılık Daire,fatih,2575000,2 + 1,75,7,2. Kat
18177,Satılık Daire,fatih,3890000,4 + 1,151,26,4. Kat
18178,Satılık Daire,fatih,1300000,1 + 1,80,35,En Üst Kat
18179,Satılık Daire,fatih,4300000,2 + 2,150,0,Bahçe Katı
18180,Satılık Daire,fatih,1875000,2 + 1,90,34,3. Kat
